      RAOB STATION LISTING 20181221 - MODIFIED BY KYLE J GILLETT
------------------------------------------------------------------------
Entries may be added, deleted, or edited, BUT FORMAT MUST BE MAINTAINED.
------------------------------------------------------------------------
WMO numbers must be sequential.      Coordinates are in decimal degrees.
------------------------------------------------------------------------

WMO,ICAO,NAME,LOC,EL(m),LAT,A,LON,B,

20069, ----, OSTROV LIEZ,             DK RA,   12,  79.50, N,   76.98, E
20107, ----, BARENCBURG,              AR RS,   49,  78.07, N,   14.22, E
20274, ----, UJEDINENIJA ISLAND,      DK RA,   23,  77.50, N,   82.23, E
20292, ----, CAPE CELJUSKIN,          DK RA,   13,  77.72, N,  104.30, E
20353, ----, MYS ZHELANIA,            DK RA,    8,  76.95, N,   68.58, E
20667, ----, BELY ISLAND,             DK RA,    6,  73.33, N,   70.03, E
20674, ----, DIKSON ISLAND,           DK RA,   47,  73.53, N,   80.40, E
20744, ----, MALYE KARMAKULY,         DK RA,   16,  72.38, N,   52.73, E
20891, ----, HATANGA,                 DK RA,   33,  72.00, N,  102.57, E
21358, ----, OSTROV ZOHOVA,           TK RA,   14,  76.15, N,  152.83, E
21432, ----, KOTEL'NYJ ISLAND,        TK RA,   10,  76.00, N,  137.90, E
21504, ----, PREOBRAZENIJA ISLAND,    TK RA,   57,  74.67, N,  112.93, E
21647, ----, CAPE SALAUROVA,          TK RA,   22,  73.18, N,  143.93, E
21824, ----, TIKSI,                   TK RA,    8,  71.58, N,  128.92, E
21908, ----, DZALINDA,                TK RA,   62,  70.13, N,  113.97, E
21946, ----, COKURDAH,                TK RA,   61,  70.62, N,  147.90, E
21965, ----, CHETYREKHSTOLBOVOY,      TK RA,   38,  70.63, N,  162.40, E
21982, ----, VRANGELJA ISLAND,        TK RA,    3,  70.98, N,  178.48, W
22008, ULMM, MURMANSK,                AR RS,  121,  68.98, N,   33.12, E
22113, ULMM, MURMANSK,                AR RS,  121,  68.97, N,   33.05, E
22114, ----, LOPARSKAYA,              AR RS,  112,  68.63, N,   33.20, E
22204, ----, KOVDOR,                  AR RS,  247,  67.57, N,   30.40, E
22213, ----, APATITOVAYA,             AR RS,  135,  67.83, N,   33.75, E
22217, ----, KANDALAKSA,              AR RS,   26,  67.15, N,   32.35, E
22271, ----, SOJNA,                   AR RS,   16,  67.88, N,   44.13, E
22522, ----, KEM (PORT),              LE RS,   10,  64.98, N,   34.80, E
22543, ----, ARCHANGEL'SK,            AR RS,    6,  64.62, N,   40.51, E
22550, ULAA, ARCHANGEL'SK,            AR RS,   13,  64.53, N,   40.47, E
22551, ----, MUD'JUG ISLAND,          AR RS,    3,  64.85, N,   40.28, E
22802, ----, SORTOVALA,               LE RS,   18,  61.72, N,   30.72, E
22820, ----, PETROZAVODSK,            LE RS,  112,  61.82, N,   34.27, E
22845, ----, KARGOPOL',               AR RS,  121,  61.50, N,   38.93, E
23022, ----, AMDERMA,                 DK RA,   53,  69.77, N,   61.68, E
23058, ----, ANTIPAJETA,              DK RA,    4,  69.15, N,   77.00, E
23078, ----, NORILSK,                 DK RA,   62,  69.33, N,   88.10, E
23146, ----, MYS KAMENNY,             DK RA,    2,  68.47, N,   73.60, E
23205, ----, NAR'JAN-MAR,             AR RA,    7,  67.65, N,   53.02, E
23215, ----, HOREJ-VER,               AR RA,   71,  67.43, N,   58.03, E
23274, ----, YGARKA,                  AR RA,   20,  67.47, N,   86.57, E
23330, ----, SALEHARD,                NO RA,   16,  66.53, N,   66.53, E
23415, ----, PECHORA,                 AR RA,   56,  65.12, N,   57.10, E
23418, ----, PECORA,                  AR RA,   56,  65.12, N,   57.10, E
23472, ----, TURUHANSK,               NO RA,   32,  65.78, N,   87.95, E
23552, ----, TARKO-SALE,              NO RA,   27,  64.92, N,   77.82, E
23802, UUYY, SYKTYVKAR',              AR RA,  116,  61.68, N,   50.78, E
23804, UUYY, SYKTYVKAR,               AR RA,  119,  61.72, N,   50.83, E
23884, ----, BOR,                     NO RA,   63,  61.60, N,   90.00, E
23921, ----, IVDEL',                  SV RA,  101,  60.68, N,   60.43, E
23927, ----, SEVEROURALSK,            SV RA,  186,  60.15, N,   60.02, E
23933, USHH, HANTY-MANSIJSK,          NO RA,   40,  60.97, N,   69.07, E
23955, ----, ALEKSANDROVSKOE,         NO RA,   47,  60.43, N,   77.87, E
24122, ----, OLENEK,                  HA RA,  220,  68.50, N,  112.43, E
24125, ----, OLENEK,                  HA RA,  220,  68.50, N,  112.43, E
24266, ----, VERHOJANSK,              HA RA,  137,  67.55, N,  133.38, E
24343, ----, ZIGANSK,                 HA RA,   93,  66.77, N,  123.40, E
24507, ----, TURA,                    NO RA,  186,  64.27, N,  100.23, E
24641, ----, VILJUJSK,                HA RA,  107,  63.77, N,  121.62, E
24688, ----, OJMJAKON,                HA RA,  745,  63.27, N,  143.15, E
24726, UERR, MIRNY,                   HB RA,  347,  62.55, N,  113.88, E
24790, ----, SUSUMAN,                 HB RA,  649,  62.78, N,  148.13, E
24817, ----, ERBOGACEN,               IR RA,  291,  61.27, N,  108.02, E
24908, ----, VANAVARA,                NO RA,  260,  60.33, N,  102.27, E
24944, ----, OLEKMINSK,               HA RA,  226,  60.40, N,  120.42, E
24947, ----, OLEKMINSK,               HA RA,  226,  60.37, N,  120.42, E
24959, UEEE, YAKUTSK AIRPORT,         HA RA,  103,  62.08, N,  129.75, E
25042, ----, AJON ISLAND,             HB RA,   16,  69.83, N,  168.67, E
25123, ----, CERSKIJ,                 HA RA,   32,  68.80, N,  161.28, E
25173, ----, CAPE SMIDTA,             HA RA,    7,  68.92, N,  179.48, E
25399, ----, CAPE UELEN,              HA RA,    7,  66.17, N,  169.83, W
25400, ----, ZYRJANKA,                HA RA,   43,  65.73, N,  150.90, E
25403, ----, ZYRYANKA,                HA RA,   43,  65.73, N,  150.90, E
25428, ----, OMOLON,                  HA RA,  253,  65.22, N,  160.50, E
25551, ----, MARKOVO,                 HA RA,   33,  64.68, N,  170.42, E
25563, UHMA, ANADYR',                 HA RA,   62,  64.78, N,  177.57, E
25594, ----, BUKHTA PROVIDENCIA,      HA RA,    3,  64.43, N,  173.23, W
25677, ----, UGOLNAJA,                HA RA,   85,  63.05, N,  179.32, E
25703, ----, SEJMCAN,                 HA RA,  207,  62.92, N,  152.42, E
25822, ----, KUSHKA,                  HA RA,   20,  61.95, N,  160.37, E
25913, UHMM, MAGADAN,                 HA RA,  118,  59.58, N,  150.78, E
25954, ----, KORF,                    HA RA,    3,  60.35, N,  166.00, E
26038, ULTT, TALLIN,                  HA RA,   44,  59.45, N,   24.80, E
26063, ULLI, ST. PETERSBURG,          LE RS,   72,  59.97, N,   30.30, E
26075, ----, ST. PETERSBURG,          LE RS,   72,  59.95, N,   30.70, E
26080, ----, MOTOKHOVO,               LE RS,   34,  59.53, N,   32.38, E
26258, ----, PSKOV,                   LE RS,   42,  57.80, N,   28.42, E
26291, ----, BOROVICI,                LE RS,   92,  58.42, N,   33.90, E
26298, ----, BOLOGOE,                 LE RS,  178,  57.90, N,   34.05, E
26378, ----, HOLM,                    LE RS,   71,  57.15, N,   31.18, E
26381, ----, DEMJANSK,                LE RS,   48,  57.65, N,   32.47, E
26406, ----, LIEPAJA,                 LE BY,    7,  56.48, N,   21.02, E
26422, UMRR, RIGA,                    LE BY,    7,  56.97, N,   24.07, E
26425, ----, GELGABA,                 LE BY,    9,  56.65, N,   23.73, E
26429, ----, BAUSKA,                     RA,   33,  56.40, N,   24.22, E
26435, ----, LVA SKRIVERI,               LE,   83,  56.65, N,   25.13, E
26441, ----, MADONA,                     BY,  251,  56.88, N,   26.33, E
26477, ULOL, VELIKIE LUKI,            LE RS,   98,  56.38, N,   30.60, E
26529, ----, PANEVEZYS,               MI BY,   59,  55.75, N,   24.38, E
26629, ----, KAUNAS,                  MI BY,   75,  54.88, N,   23.88, E
26702, ----, KALININGRAD,             MI BY,   27,  54.70, N,   20.62, E
26781, ----, SMOLENSK,                MI RS,  241,  54.75, N,   32.07, E
26850, UMMS, MINSK,                   MI BY,  234,  53.87, N,   27.53, E
26863, ----, MOGILEV,                 MI BY,  193,  53.90, N,   30.32, E
27037, ULWW, VOLOGDA,                 AR RS,  131,  59.23, N,   39.87, E
27038, ----, VOLOGDA,                 AR RS,  130,  59.32, N,   39.93, E
27199, ----, KIROV,                   MS RS,  158,  58.60, N,   49.63, E
27225, ----, RYBINSK,                 MS RS,  114,  58.00, N,   38.83, E
27459, ----, NIZNIJ NOVGOROD,         MS RS,  157,  56.27, N,   44.00, E
27594, ----, KAZAN',                     RS,  127,  55.82, N,   48.52, E
27595, UWKD, KAZAN',                  MS RS,  116,  55.78, N,   49.18, E
27611, ----, NARO FOMINSK,            MS RS,  193,  55.38, N,   36.70, E
27612, ----, MOSCOW,                  MS RS,  200,  55.75, N,   37.95, E
27618, ----, SERPUHOV,                MS RS,  166,  54.93, N,   37.47, E
27707, ----, SUHINICI,                MS RS,  239,  54.12, N,   35.33, E
27713, UUDD, MOSCOW POLGOPRUDNYJ,     MS RS,  179,  55.40, N,   37.90, E
27730, ----, RJAZAN',                 MS RS,  158,  54.63, N,   39.70, E
27944, ----, TAMBOV,                  MS RS,  161,  52.72, N,   41.78, E
27947, ----, TAMBOV,                  MS RS,  139,  52.73, N,   41.47, E
27962, UWPP, PENZA,                   MS RS,  174,  53.13, N,   45.02, E
27995, ----, BEZENCUKSKAJA,           MS RS,   45,  52.98, N,   49.43, E
28225, USPP, PERM,                    SV RA,  170,  57.95, N,   56.20, E
28275, ----, TOBOLSK,                 NO RA,   44,  58.15, N,   68.18, E
28440, USSS, SVERDLOVSK,              SV RA,  237,  56.80, N,   60.63, E
28445, ----, VERHNEE DUBROVO,         SV RA,  290,  56.73, N,   61.07, E
28598, ----, SARGATSKOE,              NO RA,   87,  55.60, N,   73.48, E
28601, ----, CISTOPOL,                   RA,  113,  55.35, N,   50.62, E
28661, ----, KURGAN,                  SV RA,   79,  55.47, N,   65.40, E
28695, ----, OMSK,                    NO RA,  122,  54.93, N,   73.40, E
28698, UNDD, OMSK,                    NO RA,  123,  54.93, N,   73.40, E
28712, ----, TUIMAZY,                 SV RA,  126,  54.58, N,   53.73, E
28722, UWUU, UFA,                     SV RA,  105,  54.75, N,   56.00, E
28900, UWWW, SAMARA,                  AL RA,   40,  53.25, N,   50.45, E
28951, ----, KOSTANAI,                AL RA,  171,  53.23, N,   63.62, E
28952, ----, KUSTANAJ,                AL RA,  156,  53.22, N,   63.62, E
29231, ----, KOLPASEV,                NO RA,   76,  58.30, N,   82.90, E
29263, UNII, YENISEYSK,               NO RA,   78,  58.45, N,   92.15, E
29282, ----, BOGUCANY,                NO RA,  134,  58.42, N,   97.40, E
29348, ----, PERVOMAJSKOE,            NO RA,  115,  57.07, N,   86.22, E
29498, ----, SITKINO,                 NO RA,  221,  56.35, N,   98.37, E
29563, ----, KACA,                       RA,  479,  56.12, N,   92.20, E
29572, ----, EMEL'JANOVO,             NO RA,  296,  56.18, N,   92.62, E
29574, ----, KRASNOJARSK,             NO RA,  206,  56.00, N,   92.88, E
29612, ----, BARABINSK,               NO RA,  120,  55.37, N,   78.37, E
29634, UNNT, NOVOSIBIRSK,             NO RA,  177,  55.03, N,   82.90, E
29636, ----, TOGUCIN,                 NO RA,  171,  55.23, N,   84.40, E
29698, UINN, NIZNE-UDINSK,            IR RA,  410,  54.88, N,   99.03, E
29736, ----, MASLJANINO,              NO RA,  198,  54.33, N,   84.22, E
29838, UNBB, BARNAUL,                 NO RA,  252,  53.40, N,   83.70, E
29839, ----, BARNAUL,                 NO RA,  159,  53.21, N,   83.49, E
29862, ----, HAKASSKATA,              NO RA,  256,  53.77, N,   91.32, E
29999, ----, ORLIK (MTN STN),         IR RA, 1570,  52.50, N,   99.82, E
30054, ----, VITIM,                   HA RA,  193,  59.45, N,  112.58, E
30230, UIKK, KIRENSK,                 IR RA,  258,  57.77, N,  108.12, E
30309, UIBB, BRATSK,                  IR RA,  489,  56.07, N,  101.83, E
30372, ----, CARA,                    IR RA,  711,  56.92, N,  118.37, E
30457, ----, BAUNT,                      RA, 1078,  55.27, N,  113.13, E
30507, ----, IKEJ,                    IR RA,  527,  54.18, N,  100.08, E
30521, ----, ZIGALOVO,                IR RA,  428,  54.80, N,  105.22, E
30554, ----, BOGDARIN,                IR RA,  995,  54.62, N,  113.13, E
30557, ----, BAGDARIN,                IR RA,  995,  54.47, N,  113.58, E
30565, ----, UST-KARENGA,             IR RA,  686,  54.45, N,  116.52, E
30635, ----, UST-BARGUZIN,            IR RA,  457,  54.42, N,  109.02, E
30673, ----, MOGOCA,                  IR RA,  619,  53.73, N,  119.78, E
30692, ----, SKOVORODINO,             HA RA,  400,  54.00, N,  123.97, E
30710, ----, IRKUTSK,                 IR RA,  437,  52.40, N,  104.20, E
30715, ----, ANGARSK,                 IR RA,  450,  52.48, N,  103.85, E
30758, UIAA, CITA/KADALA,             IR RA,  685,  52.02, N,  113.33, E
30815, ----, HAMAR-DABAN,             IR RA, 1442,  51.53, N,  103.60, E
30858, ----, KUROT-DARASUA,           IR RA,  805,  51.20, N,  113.72, E
30935, ----, KRASNYJ CIKOJ,           IR RA,  770,  50.37, N,  108.75, E
30965, ----, BORZJA,                  IR RA,  684,  50.38, N,  116.52, E
31004, ----, ALDAN,                   HA RA,  682,  58.62, N,  125.37, E
31088, ----, OHOTSK,                  HA RA,    6,  59.37, N,  143.20, E
31168, ----, AJAN,                    HA RA,    9,  56.45, N,  138.15, E
31300, ----, ZEJA,                    HA RA,  232,  53.75, N,  127.23, E
31329, UHBP, EKIMCAN,                 HA RA,  543,  53.07, N,  132.93, E
31369, UHNN, NIKOLAEVSK,              HA RA,   68,  53.15, N,  140.70, E
31510, ----, BLAGOVESCENSK,           HA RA,  137,  50.27, N,  127.50, E
31538, ----, SUTUR,                   HA RA,  349,  50.07, N,  132.13, E
31561, ----, KOMSOMOLSK,              HB RA,   19,  50.60, N,  137.03, E
31707, ----, EKATERINO-NIKOL,         HA RA,   74,  47.73, N,  130.97, E
31735, UHHH, HABAROVSK/NOVY,          HA RA,   72,  48.52, N,  135.17, E
31736, ----, HABAROVSK,               HA RA,   72,  48.53, N,  135.23, E
31770, ----, SOVETSKAY GAVAN,         HA RA,   22,  49.00, N,  140.27, E
31873, ----, DAL'NERECENSK,           HA RA,  107,  45.87, N,  133.73, E
31909, ----, TERNEJ,                  HA RA,   68,  45.03, N,  136.67, E
31960, ----, VLADIVOSTOK,             HA RA,   78,  43.12, N,  131.90, E
31977, ----, SAD-GOROD,               HB RA,   82,  43.27, N,  132.05, E
32061, ----, ALEKSANDROVSK-SAHALINSKIJ,  RA,   31,  50.90, N,  142.17, E
32098, ----, PORONAJSK,               HA RA,    4,  49.22, N,  143.10, E
32099, ----, TERPENIYA,               HA RA,   33,  48.50, N,  144.75, E
32150, UHSS, JUZNO-SAHALINSK,         HA RA,   31,  46.92, N,  142.73, E
32165, ----, JUZNO-KURILSK,           HA RA,   40,  44.02, N,  145.87, E
32186, ----, URUP ISLAND,             HA RA,   70,  46.20, N,  150.50, E
32215, ----, SEVERO-KURILSK,          HA RA,   23,  50.68, N,  156.13, E
32217, ----, MYS VASIL'EVA,           HA RA,   23,  50.02, N,  155.40, E
32389, ----, KLJUCI,                  HA RA,   28,  56.32, N,  160.83, E
32477, ----, SOBOLEVO,                HA RA,   25,  54.30, N,  155.97, E
32540, UHPP, PETROPAVLOVSK-KAMCHATSKIJ,  RA,   24,  52.97, N,  158.75, E
32618, ----, NIKOLSKOE/BERINGA,       HA RA,    6,  55.20, N,  165.98, E
33008, ----, BREST,                   MI BY,  142,  52.12, N,   23.67, E
33041, UMGG, GOMEL,                   MI BY,  126,  52.40, N,   30.95, E
33317, ----, SEPETOVKA,               KI UR,  278,  50.17, N,   27.05, E
33345, UKKK, KIEV/ZHULYANY,           KI UR,  168,  50.40, N,   30.45, E
33347, UKBB, BORYSPIL,                KI UR,  122,  50.33, N,   30.97, E
33393, UKLL, L'VIV,                   KI UR,  325,  49.82, N,   23.95, E
33631, ----, UZGOROD,                 KI UR,  118,  48.63, N,   22.27, E
33658, ----, CHERNIVTSI,              KI UR,  246,  48.37, N,   25.90, E
33663, ----, MOGILEV-PODOL'SKIJ,      KI UR,   79,  48.45, N,   27.78, E
33791, ----, KRYVYI RIH,              KI UR,  124,  48.03, N,   33.22, E
33805, ----, NIKOPOL',                KV UR,   56,  47.58, N,   34.40, E
33815, UKII, KISHINEV,                KI UR,  180,  47.02, N,   28.87, E
33837, UKOO, ODESSA/TSENTRALNY,       KI UR,   35,  46.43, N,   30.77, E
33877, ----, NIZNIE SEROGOZY,         KI UR,   54,  46.85, N,   34.40, E
33945, ----, POCTOVOE,                KI UR,  170,  44.83, N,   33.95, E
33946, UKFF, SIMFEROPOL',             KI UR,  181,  44.68, N,   34.13, E
33966, ----, KRYMSKAYA,               KI UR,  183,  45.05, N,   34.60, E
34009, ----, KURSK,                   MS RS,  247,  51.77, N,   36.17, E
34072, ----, KARABULAK,               MS RS,  292,  52.33, N,   46.37, E
34122, UUOO, VORONEZ,                 MS RS,  154,  51.70, N,   39.17, E
34172, UWSS, SARATOV,                 MS RS,  156,  51.57, N,   46.03, E
34247, ----, KALAC,                   MS RS,   93,  50.42, N,   41.05, E
34300, UKHH, KHARKOV,                 KI UR,  155,  49.97, N,   36.13, E
34467, ----, VOLOGRAD,                TB RS,  141,  48.78, N,   44.33, E
34560, URWW, VOLGOGRAD,               TB RS,  145,  48.68, N,   44.35, E
34731, URRR, ROSTOV-NA-DONU,          TB RS,   77,  47.25, N,   39.82, E
34737, ----, KUSCEVSKAJA,             TB RS,   14,  46.57, N,   39.63, E
34772, ----, YUSTA,                   TB RS,    2,  47.12, N,   46.30, E
34838, ----, TIHORECK,                TB RS,   79,  45.85, N,   40.08, E
34858, ----, DIVNOE,                  TB RS,   77,  46.92, N,   45.35, E
34880, ----, ASTRAHAN,                TB RS,  -22,  46.27, N,   48.03, E
34882, ----, ASTRAHAN',               TB RS,  -17,  46.28, N,   47.98, E
35108, UARR, URALSK,                  AL RA,   36,  51.25, N,   51.40, E
35121, UWOO, ORENBURG,                AL RA,  109,  51.78, N,   55.22, E
35225, ----, MARTUK,                  AL RA,  178,  50.75, N,   56.53, E
35229, UATT, AKTJUBINSK,              AL RA,  227,  50.30, N,   57.23, E
35361, ----, AMANGELDY,               AL RA,  142,  50.13, N,   65.23, E
35394, ----, KARAGANDA,               AL RA,  555,  49.80, N,   73.13, E
35671, ----, DZEZKAZGAN,              AL RA,  345,  47.80, N,   67.72, E
35700, ----, GUR'EV,                  AL RA,  -15,  47.02, N,   51.85, E
35746, UATA, ARALSK,                  AL RA,   56,  46.78, N,   61.67, E
35796, ----, BALHAS,                  AL RA,  352,  46.90, N,   75.00, E
36003, ----, PAVLODAR,                AL RA,  123,  52.28, N,   76.95, E
36096, ----, KYZYL,                   NO RA,  629,  51.70, N,   94.45, E
36177, ----, SEMIPALATINSK,           AL RA,  196,  50.35, N,   80.25, E
36770, ----, MULALY,                  AL RA,  564,  45.45, N,   78.23, E
36859, ----, PANFILOV,                AL RA,  640,  44.17, N,   80.07, E
36870, UAAA, ALMA-ATA,                AL RA,  847,  43.23, N,   76.93, E
36872, ----, ALMATY,                  AL RA,  662,  43.35, N,   77.00, E
36974, ----, NARYN (MTN STN),         TA RA, 2041,  41.43, N,   76.00, E
37011, ----, TUAPSE,                  TB RS,   52,  44.10, N,   39.03, E
37018, ----, TUAPSE (STREAM),         TB RS,   41,  44.10, N,   39.07, E
37054, URMM, MINERALYNE VODY,         TB RS,  314,  44.22, N,   43.10, E
37055, URMM, MINERALYNE VODY',        TB RS,  321,  44.22, N,   43.10, E
37099, ----, RAZDOL'NOYE SOCI,        TB RS,   57,  43.58, N,   39.76, E
37259, ----, MAHACHKALA,              TB RS,   19,  43.02, N,   47.48, E
37260, ----, SUHUMI,                  TB RS,   13,  42.87, N,   41.13, E
37395, ----, KUTAISI,                 TB RS,  116,  42.27, N,   42.63, E
37472, ----, MAHACKALA,               TB RS,    6,  43.02, N,   47.43, E
37484, ----, BATUMI (BAY),            TB RS,    6,  41.65, N,   41.63, E
37507, ----, ADIGENI,                 TB RS, 1185,  41.70, N,   42.70, E
37545, ----, TBILISI,                 TB RS,  403,  41.70, N,   44.75, E
37549, UGGG, TBILISI/NOVOALEXEYE,     TB RS,  467,  41.68, N,   44.95, E
37750, ----, ISMAILLY,                TB RS,  550,  40.78, N,   48.13, E
37789, UGEE, YEREVAN/ZVARTNOTS,       TB RS,  890,  40.13, N,   44.47, E
37860, ----, MASHTAGA,                TB RS,   28,  40.53, N,   50.00, E
37936, ----, NAKHICHEVAN,             TB RS,  875,  39.20, N,   45.42, E
37985, ----, LENKORAN',               TB RS,   11,  38.73, N,   48.83, E
37989, ----, ASTRARA,                 TB RS,   21,  38.45, N,   48.88, E
38062, UAOO, KZYL-ORDA,               AL RA,  129,  44.77, N,   65.53, E
38064, ----, KYSYLORDA,               AL RA,  133,  44.77, N,   65.52, E
38341, ----, DZAMBUL,                 AL RA,  653,  42.85, N,   71.38, E
38343, ----, LUGOVAJA,                AL RA,  683,  45.95, N,   72.75, E
38352, ----, BELOVODSKOE,             TA RA,  726,  42.85, N,   74.10, E
38353, UAFF, FRUNZE,                  TA RA,  760,  42.85, N,   74.53, E
38358, ----, SUSAMYR,                 TA RA, 2092,  42.15, N,   73.98, E
38388, ----, EKEDGE,                  TA RA,   62,  41.03, N,   57.77, E
38392, ----, DASHKHOVUZ,              TA RA,   88,  41.83, N,   59.98, E
38413, UTSM, TAMDY-BULAK,             TA RA,  238,  41.73, N,   64.62, E
38457, UTTT, TASKENT/YUZNI,           TA RA,  489,  41.27, N,   69.27, E
38507, ----, KRASNOVODSK,             TA RA,   89,  40.03, N,   52.98, E
38606, ----, KOKAND,                  TA RA,  405,  40.55, N,   70.95, E
38613, ----, DZALAL-ABAD,             TA RA,  765,  40.92, N,   72.95, E
38687, ----, CARDZOU,                 TA RA,  193,  39.08, N,   63.60, E
38750, ----, GASAN-KULI,              TA RA,  -23,  37.47, N,   53.97, E
38755, ----, BYGDAILI,                TA RA,    1,  38.53, N,   54.30, E
38836, UTDD, DUSANBE,                 TA RA,  803,  38.55, N,   68.78, E
38878, ----, MURGAB,                  TA RA, 3576,  38.17, N,   73.98, E
38880, ----, ASHABAD,                 TA RA,  210,  37.97, N,   58.33, E
38927, UTST, TERMEZ,                  TA RA,  302,  37.23, N,   67.27, E
38954, ----, KHOROG,                  TA RA, 2080,  37.50, N,   71.50, E
38989, ----, TAHTA-BAZAR,             TA RA,  349,  35.92, N,   62.92, E
40007, OSAP, ALEPPO (CIV/MIL),           SY,  393,  36.18, N,   37.22, E
40039, ----, RAQQA,                      SY,  245,  35.93, N,   39.02, E
40041, ----, AL-RASTAN,                  SY,  450,  34.93, N,   36.73, E
40080, OSDI, DAMASCUS (CIV/MIL),         SY,  609,  33.42, N,   36.52, E
40100, OLBA, BEIRUT (CIV/MIL),           LB,   19,  33.82, N,   35.48, E
40155, LLHA, HAIFA (ISR-AFB),            IS,    8,  32.47, N,   35.01, E
40165, ----, HAIFA/R.DAVID,              IS,   51,  32.67, N,   35.18, E
40179, ----, BET DAGAN,                  IS,   30,  32.00, N,   34.82, E
40180, LLBG, BEN-GURION (CIV/MIL),       IS,   49,  32.00, N,   34.53, E
40186, ----, ASHDOD NORTH,               IS,   20,  31.87, N,   34.68, E
40191, LLBS, BEER-SHEVA/TEYMA,           IS,  200,  31.17, N,   34.43, E
40198, LLOV, OVDA (ISR-AFB/CIV),         IS,  432,  29.56, N,   34.56, E
40199, LLET, ELAT/J. HOZMAN,             IS,   12,  29.55, N,   34.95, E
40265, OJMF, MAFRAQ (JOR-AFB),           JD,  687,  32.37, N,   36.27, E
40290, LLJR, JERUSALEM/ATAROT,           IS,  759,  31.52, N,   35.13, E
40373, OEPA, HAFR AL-BATIN ARPT,         SD,  355,  28.33, N,   46.12, E
40375, OETB, TABUK (SAUD-AFB),           SD,  770,  28.37, N,   36.58, E
40376, ----, TAYMA (AUT),                SD,  860,  27.60, N,   38.60, E
40394, OEHL, HAIL,                       SD, 1013,  27.52, N,   41.73, E
40400, ----, EL WEJH,                    SD,   22,  26.23, N,   36.43, E
40416, OEDR, DHAHRAN INTL ARPT,          SD,   17,  26.27, N,   50.15, E
40417, OEDF, KING FAHAD INTERNATIONAL,   SD,   12,  26.45, N,   49.82, E
40420, OEAH, AL AHSA,                    SD,  172,  25.28, N,   49.48, E
40421, ----, HUFUF (AUT),                SD,  151,  25.30, N,   49.70, E
40430, OEMA, MADINAH INTL ARPT,          SD,  631,  24.55, N,   39.72, E
40435, OEDW, DAWADMI,                    SD,  990,  24.50, N,   44.40, E
40437, OERK, RIYADH/KING KHALID,         SD,  612,  24.93, N,   46.72, E
40438, OERY, RIYADH (SAUD-AFB),          SD,  612,  24.72, N,   46.72, E
40495, ----, SULAYEL/ASSULAYYIL,         SD,  617,  20.47, N,   45.67, E
40582, OKBK, KUWAIT INTERNATIONAL,       KW,   55,  29.22, N,   47.98, E
40585, ----, AL SHUAIBA,                 KW,    6,  29.03, N,   48.15, E
40594, ----, AL-NWAISEEB,                KW,    3,  28.50, N,   48.47, E
40608, ----, MOSUL,                      IQ,  222,  36.32, N,   43.15, E
40642, ----, RUTBA,                      IQ,  615,  33.03, N,   40.28, E
40648, ORBH, HABBANIYA (IRQ-AFB),        IQ,   45,  33.37, N,   43.57, E
40650, ORBB, BAGDAD/SIRSENK,             IQ,   34,  33.23, N,   44.23, E
40676, ----, NASIRIYA,                   IQ,    3,  31.08, N,   46.23, E
40688, ORMS, SHAIBAH/BASRAH,             IQ,   19,  30.42, N,   47.65, E
40698, ----, BASRA,                      IQ,    2,  30.57, N,   47.78, E
40701, ----, MAKKO,                      IR, 1470,  39.33, N,   44.43, E
40706, OITT, TABRIZ(IRAN-AB/CIV),        IR, 1361,  38.08, N,   46.28, E
40710, ----, SARAB,                      IR, 1500,  37.93, N,   47.53, E
40745, OIMM, MASHHAD (AFB/CIV),          IR,  980,  36.27, N,   59.63, E
40747, OICS, SANANDAJ,                   IR, 1373,  35.33, N,   47.00, E
40754, OIII, TEHRAN/MEHRABAD AFB,        IR, 1191,  35.68, N,   51.35, E
40765, OICG, GHASRE-SHIRIN,              IR,  378,  34.52, N,   45.58, E
40766, OICC, KERMANSHAH/BAKTARAN,        IR, 1322,  34.27, N,   47.12, E
40780, ----, ILAM,                       IR, 1363,  33.63, N,   46.42, E
40789, ----, KHOR,                       IR,  921,  33.78, N,   55.08, E
40791, OIMT, TABAS,                      IR,  711,  33.60, N,   56.92, E
40794, ----, SAFI/ABAD DEZFU,            IR,   82,  32.27, N,   48.43, E
40795, ----, VAHDATI AFB,                IR,  152,  32.43, N,   48.40, E
40800, OIFM, ESFAHAN (CIV/AFB),          IR, 1590,  32.62, N,   51.67, E
40809, OIMB, BIRJAND,                    IR, 1491,  32.87, N,   59.20, E
40811, OIAW, AHWAZ,                      IR,   22,  31.20, N,   48.40, E
40821, OIYY, YAZD,                       IR, 1230,  31.90, N,   54.28, E
40841, OIKK, KERMAN,                     IR, 1754,  30.25, N,   56.97, E
40848, OISS, SHIRAZ (CIV/AFB),           IR, 1491,  29.53, N,   52.58, E
40851, ----, SIRJAN,                     IR, 1739,  29.47, N,   55.72, E
40856, OIZH, ZAHEDAN/INTL,               IR, 1370,  29.47, N,   60.88, E
40875, OIKB, BANDAR ABBAS INTL,          IR,   10,  27.22, N,   56.37, E
40879, OIZI, IRANSHAHR,                  IR,  591,  27.20, N,   60.70, E
40911, ----, MAZAR-I-SHARIF,             AF,  378,  42.70, N,   67.20, E
40938, ----, HERAT,                      AF,  964,  34.22, N,   62.22, E
